        Date        , GPU Clock [MHz] , Memory Clock [MHz] , GPU Temperature [°C] , Hot Spot [°C] , Fan 1 Speed (%) [%] , Fan 1 Speed (RPM) [RPM] , Fan 2 Speed (%) [%] , Fan 2 Speed (RPM) [RPM] , Memory Used [MB] , GPU Load [%] , Memory Controller Load [%] , Video Engine Load [%] , Bus Interface Load [%] , Board Power Draw [W] , GPU Chip Power Draw [W] , MVDDC Power Draw [W] , MVDDQ Power Draw [W] , PCIe Slot Power [W] , PCIe Slot Voltage [V] , 6-Pin #1 Power [W] , 6-Pin #1 Voltage [V] , 8-Pin #1 Power [W] , 8-Pin #1 Voltage [V] , USB-C Power Draw [W] , Power Consumption (%) [% TDP] , PerfCap Reason [] , GPU Voltage [V] , CPU Temperature [°C] , System Memory Used [MB] ,
2023-06-16 11:29:41 ,         420.0   ,           1250.0   ,               41.1   ,        51.6   ,                38   ,                     0   ,                38   ,                     0   ,           2980   ,         32   ,                       14   ,                   0   ,                    0   ,               49.1   ,                  17.6   ,                9.3   ,               14.6   ,              15.8   ,                11.9   ,             15.4   ,               11.9   ,             17.6   ,               11.9   ,                0.0   ,                        17.9   ,              16   ,        0.7120   ,               51.0   ,                 16180   ,
2023-06-16 11:29:42 ,         420.0   ,           1250.0   ,               41.1   ,        51.6   ,                38   ,                     0   ,                38   ,                     0   ,           2980   ,         30   ,                       13   ,                   0   ,                    0   ,               49.2   ,                  17.6   ,                9.3   ,               14.7   ,              15.8   ,                11.9   ,             15.4   ,               11.9   ,             17.7   ,               11.9   ,                0.0   ,                        17.9   ,              16   ,        0.7120   ,               51.0   ,                 16180   ,
2023-06-16 11:29:43 ,         420.0   ,           1250.0   ,               41.1   ,        51.6   ,                38   ,                     0   ,                38   ,                     0   ,           2980   ,         32   ,                       14   ,                   0   ,                    0   ,               48.8   ,                  17.3   ,                9.3   ,               14.6   ,              15.8   ,                11.9   ,             15.1   ,               11.9   ,             17.5   ,               11.9   ,                0.0   ,                        17.7   ,              16   ,        0.7120   ,               51.0   ,                 16179   ,
2023-06-16 11:29:44 ,         420.0   ,           1250.0   ,               41.1   ,        51.5   ,                38   ,                     0   ,                38   ,                     0   ,           2980   ,         31   ,                       14   ,                   0   ,                    0   ,               49.8   ,                  17.9   ,                9.4   ,               14.9   ,              16.0   ,                11.9   ,             15.6   ,               11.9   ,             17.9   ,               11.9   ,                0.0   ,                        18.1   ,              16   ,        0.7120   ,               55.0   ,                 16192   ,
2023-06-16 11:29:45 ,         420.0   ,           1250.0   ,               41.1   ,        51.4   ,                38   ,                     0   ,                38   ,                     0   ,           2980   ,         32   ,                       14   ,                   0   ,                    0   ,               48.8   ,                  17.3   ,                9.3   ,               14.5   ,              15.7   ,                11.9   ,             15.2   ,               11.9   ,             17.5   ,               11.9   ,                0.0   ,                        17.7   ,              16   ,        0.7120   ,               48.0   ,                 16191   ,
2023-06-16 11:29:46 ,         420.0   ,           1250.0   ,               41.1   ,        51.5   ,                38   ,                     0   ,                38   ,                     0   ,           2981   ,         32   ,                       14   ,                   0   ,                    0   ,               49.5   ,                  17.8   ,                9.3   ,               14.7   ,              15.9   ,                11.9   ,             15.5   ,               11.9   ,             17.8   ,               11.9   ,                0.0   ,                        18.0   ,              16   ,        0.7120   ,               51.0   ,                 16191   ,
2023-06-16 11:29:47 ,         420.0   ,           1250.0   ,               41.1   ,        51.6   ,                38   ,                     0   ,                38   ,                     0   ,           2981   ,         33   ,                       14   ,                   0   ,                    0   ,               48.8   ,                  17.4   ,                9.2   ,               14.5   ,              15.7   ,                11.9   ,             15.3   ,               11.9   ,             17.5   ,               11.9   ,                0.0   ,                        17.8   ,              16   ,        0.7120   ,               49.0   ,                 16190   ,
2023-06-16 11:29:48 ,         420.0   ,           1250.0   ,               41.0   ,        51.4   ,                38   ,                     0   ,                38   ,                     0   ,           2981   ,         32   ,                       14   ,                   0   ,                    0   ,               48.7   ,                  17.3   ,                9.2   ,               14.5   ,              15.7   ,                11.9   ,             15.2   ,               11.9   ,             17.5   ,               11.9   ,                0.0   ,                        17.7   ,              16   ,        0.7120   ,               51.0   ,                 16189   ,
2023-06-16 11:29:49 ,         420.0   ,           1250.0   ,               41.1   ,        51.4   ,                38   ,                     0   ,                38   ,                     0   ,           2981   ,         31   ,                       14   ,                   0   ,                    0   ,               48.6   ,                  17.2   ,                9.2   ,               14.5   ,              15.7   ,                11.9   ,             15.1   ,               11.9   ,             17.5   ,               11.9   ,                0.0   ,                        17.7   ,              16   ,        0.7120   ,               54.0   ,                 16193   ,
2023-06-16 11:29:50 ,         420.0   ,           1250.0   ,               41.2   ,        51.7   ,                38   ,                     0   ,                38   ,                     0   ,           2981   ,         30   ,                       13   ,                   0   ,                    0   ,               49.2   ,                  17.6   ,                9.3   ,               14.7   ,              15.9   ,                11.9   ,             15.0   ,               11.9   ,             17.4   ,               11.9   ,                0.0   ,                        17.6   ,              16   ,        0.7120   ,               52.0   ,                 16188   ,
2023-06-16 11:29:51 ,         420.0   ,           1250.0   ,               41.1   ,        51.5   ,                38   ,                     0   ,                38   ,                     0   ,           2981   ,         30   ,                       13   ,                   0   ,                    0   ,               48.9   ,                  17.4   ,                9.3   ,               14.6   ,              15.8   ,                11.9   ,             15.2   ,               11.9   ,             17.6   ,               11.9   ,                0.0   ,                        17.8   ,              16   ,        0.7120   ,               49.0   ,                 16189   ,
2023-06-16 11:29:52 ,         420.0   ,           1250.0   ,               41.1   ,        51.6   ,                38   ,                     0   ,                38   ,                     0   ,           2981   ,         30   ,                       13   ,                   0   ,                    0   ,               48.4   ,                  17.1   ,                9.2   ,               14.4   ,              15.7   ,                11.9   ,             14.9   ,               11.9   ,             17.5   ,               11.9   ,                0.0   ,                        17.6   ,              16   ,        0.7120   ,               52.0   ,                 16188   ,
2023-06-16 11:29:53 ,         420.0   ,           1250.0   ,               41.1   ,        51.7   ,                38   ,                     0   ,                38   ,                     0   ,           2980   ,         30   ,                       13   ,                   0   ,                    0   ,               48.8   ,                  17.3   ,                9.2   ,               14.5   ,              15.8   ,                11.9   ,             15.1   ,               11.9   ,             17.5   ,               11.9   ,                0.0   ,                        17.7   ,              16   ,        0.7120   ,               52.0   ,                 16188   ,
2023-06-16 11:29:54 ,         420.0   ,           1250.0   ,               41.0   ,        51.6   ,                38   ,                     0   ,                38   ,                     0   ,           2980   ,         31   ,                       13   ,                   0   ,                    0   ,               48.8   ,                  17.4   ,                9.2   ,               14.5   ,              15.7   ,                11.9   ,             15.2   ,               11.9   ,             17.5   ,               11.9   ,                0.0   ,                        17.7   ,              16   ,        0.7120   ,               51.0   ,                 16187   ,
2023-06-16 11:29:55 ,         420.0   ,           1250.0   ,               41.1   ,        51.5   ,                38   ,                     0   ,                38   ,                     0   ,           2980   ,         29   ,                       13   ,                   0   ,                    0   ,               49.0   ,                  17.5   ,                9.3   ,               14.6   ,              15.8   ,                11.9   ,             15.3   ,               11.9   ,             17.6   ,               11.9   ,                0.0   ,                        17.8   ,              16   ,        0.7120   ,               52.0   ,                 16187   ,
2023-06-16 11:29:56 ,         420.0   ,           1250.0   ,               41.2   ,        51.6   ,                38   ,                     0   ,                38   ,                     0   ,           2980   ,         28   ,                       12   ,                   0   ,                    0   ,               49.3   ,                  17.7   ,                9.3   ,               14.6   ,              15.8   ,                11.9   ,             15.4   ,               11.9   ,             17.7   ,               11.9   ,                0.0   ,                        17.9   ,              16   ,        0.7120   ,               51.0   ,                 16187   ,
2023-06-16 11:29:57 ,         420.0   ,           1250.0   ,               41.1   ,        51.5   ,                38   ,                     0   ,                38   ,                     0   ,           2980   ,         27   ,                       12   ,                   0   ,                    0   ,               49.0   ,                  17.6   ,                9.2   ,               14.4   ,              15.7   ,                11.9   ,             15.4   ,               11.9   ,             17.6   ,               11.9   ,                0.0   ,                        17.8   ,              16   ,        0.7120   ,               49.0   ,                 16186   ,
2023-06-16 11:29:58 ,         420.0   ,           1250.0   ,               41.0   ,        51.5   ,                38   ,                     0   ,                38   ,                     0   ,           2980   ,         27   ,                       11   ,                   0   ,                    0   ,               48.5   ,                  17.2   ,                9.2   ,               14.4   ,              15.7   ,                11.9   ,             15.1   ,               11.9   ,             17.4   ,               11.9   ,                0.0   ,                        17.6   ,              16   ,        0.7120   ,               51.0   ,                 16187   ,
2023-06-16 11:29:59 ,         420.0   ,           1250.0   ,               41.0   ,        51.7   ,                38   ,                     0   ,                38   ,                     0   ,           2980   ,         28   ,                       12   ,                   0   ,                    0   ,               48.6   ,                  17.2   ,                9.2   ,               14.5   ,              15.7   ,                11.9   ,             15.1   ,               11.9   ,             17.5   ,               11.9   ,                0.0   ,                        17.7   ,              16   ,        0.7120   ,               51.0   ,                 16187   ,
2023-06-16 11:30:00 ,         420.0   ,           1250.0   ,               41.1   ,        51.8   ,                38   ,                     0   ,                38   ,                     0   ,           2981   ,         28   ,                       11   ,                   0   ,                    0   ,               48.5   ,                  17.2   ,                9.2   ,               14.5   ,              15.7   ,                11.9   ,             15.0   ,               11.9   ,             17.5   ,               11.9   ,                0.0   ,                        17.6   ,              16   ,        0.7120   ,               52.0   ,                 16169   ,
2023-06-16 11:30:01 ,         420.0   ,           1250.0   ,               41.0   ,        51.5   ,                38   ,                     0   ,                38   ,                     0   ,           2981   ,         32   ,                       13   ,                   0   ,                    0   ,               48.8   ,                  17.4   ,                9.2   ,               14.5   ,              15.7   ,                11.9   ,             15.2   ,               11.9   ,             17.6   ,               11.9   ,                0.0   ,                        17.8   ,              16   ,        0.7120   ,               52.0   ,                 16167   ,
2023-06-16 11:30:02 ,         420.0   ,           1250.0   ,               41.0   ,        51.5   ,                38   ,                     0   ,                38   ,                     0   ,           2981   ,         28   ,                       12   ,                   0   ,                    0   ,               48.5   ,                  17.2   ,                9.2   ,               14.5   ,              15.7   ,                11.9   ,             15.1   ,               11.9   ,             17.5   ,               11.9   ,                0.0   ,                        17.6   ,              16   ,        0.7120   ,               52.0   ,                 16182   ,
2023-06-16 11:30:03 ,         420.0   ,           1250.0   ,               41.0   ,        51.7   ,                38   ,                     0   ,                38   ,                     0   ,           2981   ,         28   ,                       12   ,                   0   ,                    0   ,               48.2   ,                  16.9   ,                9.2   ,               14.5   ,              15.7   ,                11.9   ,             14.8   ,               11.9   ,             17.4   ,               11.9   ,                0.0   ,                        17.5   ,              16   ,        0.7120   ,               53.0   ,                 16204   ,
2023-06-16 11:30:04 ,         420.0   ,           1250.0   ,               41.1   ,        51.8   ,                38   ,                     0   ,                38   ,                     0   ,           2981   ,         29   ,                       12   ,                   0   ,                    0   ,               49.1   ,                  17.6   ,                9.2   ,               14.5   ,              15.8   ,                11.9   ,             15.4   ,               11.9   ,             17.6   ,               11.9   ,                0.0   ,                        17.9   ,              16   ,        0.7120   ,               65.0   ,                 16201   ,
2023-06-16 11:30:05 ,         420.0   ,           1250.0   ,               41.0   ,        51.5   ,                38   ,                     0   ,                38   ,                     0   ,           2981   ,         29   ,                       12   ,                   0   ,                    0   ,               49.2   ,                  17.7   ,                9.3   ,               14.6   ,              15.8   ,                11.9   ,             15.4   ,               11.9   ,             17.7   ,               11.9   ,                0.0   ,                        17.8   ,              16   ,        0.7120   ,               56.0   ,                 16212   ,
2023-06-16 11:30:06 ,         420.0   ,           1250.0   ,               41.1   ,        51.7   ,                38   ,                     0   ,                38   ,                     0   ,           2980   ,         32   ,                       14   ,                   0   ,                    0   ,               49.3   ,                  17.7   ,                9.3   ,               14.6   ,              15.8   ,                11.9   ,             15.4   ,               11.9   ,             17.7   ,               11.9   ,                0.0   ,                        17.9   ,              16   ,        0.7120   ,               55.0   ,                 16213   ,
2023-06-16 11:30:07 ,         420.0   ,           1250.0   ,               41.0   ,        51.5   ,                38   ,                     0   ,                38   ,                     0   ,           2979   ,         31   ,                       13   ,                   0   ,                    0   ,               46.1   ,                  16.1   ,                8.7   ,               13.4   ,              15.0   ,                11.9   ,             14.4   ,               11.9   ,             16.4   ,               11.9   ,                0.0   ,                        16.8   ,              16   ,        0.7120   ,               55.0   ,                 16210   ,
2023-06-16 11:30:08 ,         420.0   ,           1250.0   ,               41.1   ,        51.6   ,                38   ,                     0   ,                38   ,                     0   ,           2979   ,         29   ,                       11   ,                   0   ,                    0   ,               50.0   ,                  18.0   ,                9.5   ,               15.0   ,              16.1   ,                11.9   ,             15.7   ,               11.9   ,             18.0   ,               11.9   ,                0.0   ,                        18.2   ,              16   ,        0.7120   ,               55.0   ,                 16266   ,
2023-06-16 11:30:09 ,         420.0   ,           1250.0   ,               41.0   ,        51.7   ,                38   ,                     0   ,                38   ,                     0   ,           2979   ,         30   ,                       13   ,                   0   ,                    0   ,               48.7   ,                  17.2   ,                9.3   ,               14.5   ,              15.7   ,                11.9   ,             15.1   ,               11.9   ,             17.5   ,               11.9   ,                0.0   ,                        17.7   ,              16   ,        0.7120   ,               54.0   ,                 16301   ,
2023-06-16 11:30:10 ,         420.0   ,           1250.0   ,               41.1   ,        51.5   ,                38   ,                     0   ,                38   ,                     0   ,           2978   ,         30   ,                       13   ,                   0   ,                    0   ,               49.8   ,                  18.0   ,                9.4   ,               14.8   ,              16.0   ,                11.9   ,             15.7   ,               11.9   ,             17.9   ,               11.9   ,                0.0   ,                        18.1   ,              16   ,        0.7120   ,               56.0   ,                 16310   ,
2023-06-16 11:30:11 ,         420.0   ,           1250.0   ,               41.0   ,        51.4   ,                38   ,                     0   ,                38   ,                     0   ,           2978   ,         31   ,                       14   ,                   0   ,                    0   ,               48.9   ,                  17.5   ,                9.2   ,               14.5   ,              15.8   ,                11.9   ,             15.3   ,               11.9   ,             17.5   ,               11.9   ,                0.0   ,                        17.8   ,              16   ,        0.7120   ,               53.0   ,                 16360   ,
2023-06-16 11:30:12 ,         420.0   ,           1250.0   ,               41.1   ,        51.7   ,                38   ,                     0   ,                38   ,                     0   ,           2978   ,         32   ,                       14   ,                   0   ,                    0   ,               48.4   ,                  17.0   ,                9.2   ,               14.5   ,              15.7   ,                11.9   ,             15.0   ,               11.9   ,             17.4   ,               11.9   ,                0.0   ,                        17.6   ,              16   ,        0.7120   ,               53.0   ,                 16459   ,
2023-06-16 11:30:13 ,         420.0   ,           1250.0   ,               41.0   ,        51.7   ,                38   ,                     0   ,                38   ,                     0   ,           2978   ,         31   ,                       14   ,                   0   ,                    0   ,               49.2   ,                  17.5   ,                9.3   ,               14.7   ,              15.9   ,                11.9   ,             15.3   ,               11.9   ,             17.6   ,               11.9   ,                0.0   ,                        17.9   ,              16   ,        0.7120   ,               53.0   ,                 16406   ,
2023-06-16 11:30:14 ,         420.0   ,           1250.0   ,               41.1   ,        51.7   ,                38   ,                     0   ,                38   ,                     0   ,           2980   ,         33   ,                       14   ,                   0   ,                    0   ,               50.4   ,                  18.4   ,                9.5   ,               15.0   ,              16.1   ,                11.9   ,             15.9   ,               11.9   ,             18.1   ,               11.9   ,                0.0   ,                        18.3   ,              16   ,        0.7120   ,               52.0   ,                 16426   ,
2023-06-16 11:30:15 ,         420.0   ,           1250.0   ,               41.1   ,        51.6   ,                38   ,                     0   ,                38   ,                     0   ,           2980   ,         34   ,                       15   ,                   0   ,                    0   ,               50.3   ,                  18.3   ,                9.4   ,               14.9   ,              16.1   ,                11.9   ,             15.9   ,               11.9   ,             18.0   ,               11.9   ,                0.0   ,                        18.3   ,              16   ,        0.7120   ,               53.0   ,                 16427   ,
2023-06-16 11:30:16 ,         420.0   ,           1250.0   ,               41.1   ,        51.7   ,                38   ,                     0   ,                38   ,                     0   ,           2980   ,         32   ,                       14   ,                   0   ,                    0   ,               50.2   ,                  18.2   ,                9.5   ,               15.0   ,              16.1   ,                11.9   ,             15.8   ,               11.9   ,             18.0   ,               11.9   ,                0.0   ,                        18.3   ,              16   ,        0.7120   ,               52.0   ,                 16417   ,
2023-06-16 11:30:17 ,         420.0   ,           1250.0   ,               41.1   ,        51.6   ,                38   ,                     0   ,                38   ,                     0   ,           2979   ,         33   ,                       14   ,                   0   ,                    0   ,               50.2   ,                  18.2   ,                9.4   ,               14.9   ,              16.1   ,                11.9   ,             15.8   ,               11.9   ,             18.0   ,               11.9   ,                0.0   ,                        18.3   ,              16   ,        0.7120   ,               54.0   ,                 16435   ,
2023-06-16 11:30:18 ,         420.0   ,           1250.0   ,               41.1   ,        51.5   ,                38   ,                     0   ,                38   ,                     0   ,           2979   ,         32   ,                       14   ,                   0   ,                    0   ,               50.0   ,                  18.1   ,                9.4   ,               14.9   ,              16.0   ,                11.9   ,             15.7   ,               11.9   ,             18.0   ,               11.9   ,                0.0   ,                        18.2   ,              16   ,        0.7120   ,               55.0   ,                 16435   ,
2023-06-16 11:30:19 ,         420.0   ,           1250.0   ,               41.1   ,        51.8   ,                38   ,                     0   ,                38   ,                     0   ,           2979   ,         32   ,                       14   ,                   0   ,                    0   ,               50.3   ,                  18.3   ,                9.4   ,               14.9   ,              16.1   ,                11.9   ,             15.8   ,               11.9   ,             18.0   ,               11.9   ,                0.0   ,                        18.3   ,              16   ,        0.7120   ,               56.0   ,                 16435   ,
2023-06-16 11:30:20 ,         420.0   ,           1250.0   ,               41.1   ,        51.6   ,                38   ,                     0   ,                38   ,                     0   ,           2979   ,         33   ,                       14   ,                   0   ,                    0   ,               49.9   ,                  18.1   ,                9.4   ,               14.9   ,              16.1   ,                11.9   ,             15.7   ,               11.9   ,             18.0   ,               11.9   ,                0.0   ,                        18.2   ,              16   ,        0.7120   ,               57.0   ,                 16430   ,
2023-06-16 11:30:21 ,         420.0   ,           1250.0   ,               41.2   ,        51.7   ,                38   ,                     0   ,                38   ,                     0   ,           2979   ,         33   ,                       14   ,                   0   ,                    0   ,               50.4   ,                  18.3   ,                9.5   ,               15.1   ,              16.2   ,                11.9   ,             15.8   ,               11.9   ,             18.1   ,               11.9   ,                0.0   ,                        18.2   ,              16   ,        0.7120   ,               54.0   ,                 16427   ,
2023-06-16 11:30:22 ,         420.0   ,           1250.0   ,               41.1   ,        51.7   ,                38   ,                     0   ,                38   ,                     0   ,           2978   ,         34   ,                       15   ,                   0   ,                    0   ,               50.5   ,                  18.4   ,                9.5   ,               15.0   ,              16.1   ,                11.9   ,             15.9   ,               11.9   ,             18.1   ,               11.9   ,                0.0   ,                        18.4   ,              16   ,        0.7120   ,               55.0   ,                 16415   ,
2023-06-16 11:30:23 ,         420.0   ,           1250.0   ,               41.1   ,        51.6   ,                38   ,                     0   ,                38   ,                     0   ,           2978   ,         32   ,                       14   ,                   0   ,                    0   ,               50.5   ,                  18.3   ,                9.5   ,               15.1   ,              16.2   ,                11.9   ,             15.9   ,               11.9   ,             18.1   ,               11.9   ,                0.0   ,                        18.3   ,              16   ,        0.7120   ,               58.0   ,                 16416   ,
2023-06-16 11:30:24 ,         420.0   ,           1250.0   ,               41.1   ,        51.9   ,                38   ,                     0   ,                38   ,                     0   ,           2974   ,         32   ,                       14   ,                   0   ,                    0   ,               50.0   ,                  18.0   ,                9.5   ,               15.0   ,              16.1   ,                11.9   ,             15.7   ,               11.9   ,             17.9   ,               11.9   ,                0.0   ,                        18.2   ,              16   ,        0.7120   ,               56.0   ,                 16417   ,
2023-06-16 11:30:25 ,         420.0   ,           1250.0   ,               41.1   ,        51.7   ,                38   ,                     0   ,                38   ,                     0   ,           2974   ,         32   ,                       14   ,                   0   ,                    0   ,               49.5   ,                  17.7   ,                9.4   ,               14.8   ,              16.0   ,                11.9   ,             15.4   ,               11.9   ,             17.8   ,               11.9   ,                0.0   ,                        18.0   ,              16   ,        0.7120   ,               54.0   ,                 16433   ,
2023-06-16 11:30:26 ,         420.0   ,           1250.0   ,               41.1   ,        51.5   ,                38   ,                     0   ,                38   ,                     0   ,           2990   ,         32   ,                       14   ,                   0   ,                    0   ,               48.9   ,                  17.4   ,                9.3   ,               14.6   ,              15.8   ,                11.9   ,             15.3   ,               11.9   ,             17.5   ,               11.9   ,                0.0   ,                        17.8   ,              16   ,        0.7120   ,               57.0   ,                 16419   ,
2023-06-16 11:30:27 ,         420.0   ,           1250.0   ,               41.1   ,        51.6   ,                38   ,                     0   ,                38   ,                     0   ,           2992   ,         32   ,                       14   ,                   0   ,                    0   ,               49.3   ,                  17.7   ,                9.3   ,               14.7   ,              15.9   ,                11.9   ,             15.4   ,               11.9   ,             17.7   ,               11.9   ,                0.0   ,                        17.9   ,              16   ,        0.7120   ,               56.0   ,                 16380   ,
2023-06-16 11:30:28 ,         420.0   ,           1250.0   ,               41.1   ,        51.6   ,                38   ,                     0   ,                38   ,                     0   ,           2990   ,         33   ,                       14   ,                   0   ,                    0   ,               49.8   ,                  17.8   ,                9.5   ,               15.0   ,              16.1   ,                11.9   ,             15.5   ,               11.9   ,             17.9   ,               11.9   ,                0.0   ,                        18.1   ,              16   ,        0.7120   ,               56.0   ,                 16361   ,
2023-06-16 11:30:29 ,         420.0   ,           1250.0   ,               41.1   ,        51.6   ,                38   ,                     0   ,                38   ,                     0   ,           2990   ,         34   ,                       15   ,                   0   ,                    0   ,               50.7   ,                  18.4   ,                9.6   ,               15.2   ,              16.2   ,                11.9   ,             15.9   ,               11.9   ,             18.2   ,               11.9   ,                0.0   ,                        18.4   ,              16   ,        0.7120   ,               62.0   ,                 16400   ,
2023-06-16 11:30:30 ,         435.0   ,           1250.0   ,               41.0   ,        51.5   ,                38   ,                     0   ,                38   ,                     0   ,           3003   ,         35   ,                       13   ,                   0   ,                    0   ,               49.1   ,                  17.6   ,                9.2   ,               14.5   ,              15.8   ,                11.9   ,             15.4   ,               11.9   ,             17.6   ,               11.9   ,                0.0   ,                        17.8   ,              16   ,        0.7120   ,               52.0   ,                 16405   ,
2023-06-16 11:30:31 ,         435.0   ,           1250.0   ,               41.1   ,        51.7   ,                38   ,                     0   ,                38   ,                     0   ,           3003   ,         30   ,                       12   ,                   0   ,                    0   ,               48.7   ,                  17.3   ,                9.2   ,               14.5   ,              15.7   ,                11.9   ,             15.1   ,               11.9   ,             17.5   ,               11.9   ,                0.0   ,                        17.7   ,              16   ,        0.7120   ,               50.0   ,                 16400   ,
2023-06-16 11:30:32 ,         420.0   ,           1250.0   ,               41.0   ,        51.2   ,                38   ,                     0   ,                38   ,                     0   ,           3003   ,         32   ,                       12   ,                   0   ,                    0   ,               49.1   ,                  17.6   ,                9.2   ,               14.5   ,              15.8   ,                11.9   ,             15.4   ,               11.9   ,             17.6   ,               11.9   ,                0.0   ,                        17.9   ,              16   ,        0.7120   ,               51.0   ,                 16231   ,
2023-06-16 11:30:33 ,         420.0   ,           1250.0   ,               41.0   ,        51.4   ,                38   ,                     0   ,                38   ,                     0   ,           3003   ,         30   ,                       11   ,                   0   ,                    0   ,               49.5   ,                  17.9   ,                9.3   ,               14.6   ,              15.9   ,                11.9   ,             15.6   ,               11.9   ,             17.7   ,               11.9   ,                0.0   ,                        18.0   ,              16   ,        0.7120   ,               51.0   ,                 16230   ,
2023-06-16 11:30:34 ,         435.0   ,           1250.0   ,               41.1   ,        51.5   ,                38   ,                     0   ,                38   ,                     0   ,           3003   ,         30   ,                       12   ,                   0   ,                    0   ,               51.0   ,                  18.7   ,                9.6   ,               15.2   ,              16.2   ,                11.9   ,             16.0   ,               11.9   ,             18.2   ,               11.9   ,                0.0   ,                        18.5   ,              16   ,        0.7120   ,               51.0   ,                 16223   ,
2023-06-16 11:30:35 ,         480.0   ,           1250.0   ,               41.1   ,        51.6   ,                38   ,                     0   ,                38   ,                     0   ,           2983   ,         40   ,                       16   ,                   0   ,                    1   ,               51.1   ,                  18.8   ,                9.5   ,               15.1   ,              16.3   ,                11.9   ,             16.2   ,               11.9   ,             18.3   ,               11.9   ,                0.0   ,                        18.5   ,              16   ,        0.7120   ,               49.0   ,                 16220   ,
2023-06-16 11:30:36 ,         480.0   ,           1250.0   ,               41.1   ,        51.5   ,                38   ,                     0   ,                38   ,                     0   ,           2983   ,         36   ,                       16   ,                   0   ,                    1   ,               50.9   ,                  18.7   ,                9.5   ,               15.0   ,              16.2   ,                11.9   ,             16.1   ,               11.9   ,             18.3   ,               11.9   ,                0.0   ,                        18.5   ,              16   ,        0.7120   ,               54.0   ,                 16215   ,
2023-06-16 11:30:37 ,         450.0   ,           1250.0   ,               41.2   ,        51.6   ,                38   ,                     0   ,                38   ,                     0   ,           2983   ,         37   ,                       16   ,                   0   ,                    1   ,               51.0   ,                  18.7   ,                9.6   ,               15.2   ,              16.3   ,                11.9   ,             16.1   ,               11.9   ,             18.3   ,               11.9   ,                0.0   ,                        18.5   ,              16   ,        0.7120   ,               48.0   ,                 16208   ,
2023-06-16 11:30:38 ,         450.0   ,           1250.0   ,               41.1   ,        51.4   ,                38   ,                     0   ,                38   ,                     0   ,           2983   ,         38   ,                       16   ,                   0   ,                    1   ,               50.9   ,                  18.6   ,                9.6   ,               15.2   ,              16.2   ,                11.9   ,             16.1   ,               11.9   ,             18.2   ,               11.9   ,                0.0   ,                        18.5   ,              16   ,        0.7120   ,               54.0   ,                 16206   ,
2023-06-16 11:30:39 ,         450.0   ,           1250.0   ,               41.2   ,        51.6   ,                38   ,                     0   ,                38   ,                     0   ,           3009   ,         38   ,                       16   ,                   0   ,                    1   ,               50.9   ,                  18.6   ,                9.5   ,               15.1   ,              16.2   ,                11.9   ,             16.1   ,               11.9   ,             18.2   ,               11.9   ,                0.0   ,                        18.5   ,              16   ,        0.7120   ,               56.0   ,                 16206   ,
2023-06-16 11:30:40 ,         540.0   ,           1250.0   ,               41.1   ,        51.5   ,                38   ,                     0   ,                38   ,                     0   ,           2983   ,         39   ,                       16   ,                   0   ,                    1   ,               50.8   ,                  18.8   ,                9.4   ,               14.9   ,              16.1   ,                11.9   ,             16.1   ,               11.9   ,             18.3   ,               11.9   ,                0.0   ,                        18.5   ,              16   ,        0.7120   ,               52.0   ,                 16206   ,
2023-06-16 11:30:41 ,         570.0   ,           1250.0   ,               41.2   ,        51.8   ,                38   ,                     0   ,                38   ,                     0   ,           2983   ,         35   ,                       16   ,                   0   ,                    1   ,               50.9   ,                  19.0   ,                9.4   ,               14.9   ,              16.1   ,                11.9   ,             16.2   ,               11.9   ,             18.3   ,               11.9   ,                0.0   ,                        18.5   ,              16   ,        0.7120   ,               52.0   ,                 16205   ,
2023-06-16 11:30:42 ,         570.0   ,           1250.0   ,               41.3   ,        51.8   ,                38   ,                     0   ,                38   ,                     0   ,           2982   ,         34   ,                       16   ,                   0   ,                    1   ,               51.0   ,                  19.0   ,                9.4   ,               14.9   ,              16.2   ,                11.9   ,             16.1   ,               11.9   ,             18.4   ,               11.9   ,                0.0   ,                        18.6   ,              16   ,        0.7120   ,               51.0   ,                 16206   ,
2023-06-16 11:30:43 ,         495.0   ,           1250.0   ,               41.1   ,        51.6   ,                38   ,                     0   ,                38   ,                     0   ,           2982   ,         33   ,                       15   ,                   0   ,                    0   ,               50.8   ,                  18.7   ,                9.5   ,               15.0   ,              16.2   ,                11.9   ,             16.0   ,               11.9   ,             18.2   ,               11.9   ,                0.0   ,                        18.5   ,              16   ,        0.7120   ,               52.0   ,                 16213   ,
2023-06-16 11:30:44 ,         480.0   ,           1250.0   ,               41.2   ,        51.7   ,                38   ,                     0   ,                38   ,                     0   ,           2982   ,         36   ,                       16   ,                   0   ,                    1   ,               51.2   ,                  19.0   ,                9.5   ,               15.1   ,              16.3   ,                11.9   ,             16.3   ,               11.9   ,             18.4   ,               11.9   ,                0.0   ,                        18.6   ,              16   ,        0.7120   ,               51.0   ,                 16249   ,
2023-06-16 11:30:45 ,         450.0   ,           1250.0   ,               41.1   ,        51.5   ,                38   ,                     0   ,                38   ,                     0   ,           2982   ,         35   ,                       15   ,                   0   ,                    0   ,               50.6   ,                  18.5   ,                9.5   ,               15.0   ,              16.2   ,                11.9   ,             16.0   ,               11.9   ,             18.2   ,               11.9   ,                0.0   ,                        18.4   ,              16   ,        0.7120   ,               53.0   ,                 16251   ,
